693,-32308,-29022,-28786
694,-29089,-28972,-28805
695,-28572,-28905,-28790
696,-32427,-29048,-29017
697,-31659,-29068,-29182
698,-28948,-29015,-29168
699,-31081,-29153,-29287
700,-31364,-29220,-29417
701,-29626,-29266,-29430
702,-34025,-29519,-29717
703,-33053,-29628,-29926
704,-34308,-29835,-30200
705,-29019,-29927,-30126
706,-29756,-29862,-30103
707,-30073,-29936,-30101
708,-30695,-29949,-30138
709,-28944,-30014,-30063
710,-33307,-30164,-30266
711,-30528,-30234,-30283
712,-34346,-30418,-30537
713,-30759,-30414,-30550
714,-29018,-30428,-30455
715,-29134,-30400,-30372
716,-31083,-30506,-30417
717,-29103,-30551,-30334
718,-32547,-30688,-30473
719,-30288,-30711,-30461
720,-30289,-30781,-30450
721,-31261,-30810,-30501
722,-34622,-30985,-30759
723,-33207,-31058,-30912
724,-29582,-31064,-30829
725,-33241,-31093,-30979
726,-35120,-31281,-31238
727,-34747,-31474,-31457
728,-30748,-31422,-31413
729,-34377,-31507,-31598
730,-34420,-31678,-31775
731,-34043,-31770,-31916
732,-32472,-31805,-31951
733,-29838,-31812,-31819
734,-30903,-31714,-31762
735,-31664,-31671,-31756
736,-34949,-31691,-31955
737,-31444,-31766,-31923
738,-32117,-31840,-31936
739,-33966,-31962,-32062
740,-34768,-32089,-32232
741,-31789,-32178,-32204
742,-30171,-32080,-32077
743,-35391,-32232,-32284
744,-34118,-32225,-32399
745,-32491,-32279,-32404
746,-33332,-32414,-32462
747,-32651,-32524,-32474
748,-33048,-32585,-32510
749,-34927,-32767,-32661
750,-33202,-32788,-32695
751,-32436,-32855,-32679
752,-33726,-32962,-32744
753,-33543,-33033,-32794
754,-29827,-32884,-32609
755,-34093,-32911,-32701
756,-35395,-33093,-32870
757,-33828,-33111,-32930
758,-31197,-32989,-32821
759,-32918,-32931,-32827
760,-33951,-33032,-32898
761,-32559,-32975,-32876
762,-33070,-32933,-32889
763,-32549,-32886,-32867
764,-35224,-32972,-33015
765,-31726,-33031,-32934
766,-30028,-33004,-32752
767,-33582,-33063,-32804
768,-34648,-33054,-32920
769,-30085,-33012,-32742
770,-34554,-33088,-32856
771,-35412,-33133,-33015
772,-33175,-33083,-33025
773,-34029,-33153,-33088
774,-34329,-33283,-33166
775,-29808,-33109,-32956
776,-30334,-32990,-32792
777,-33871,-33034,-32859
778,-32020,-32993,-32807
779,-33479,-33018,-32849
780,-30200,-32929,-32683
781,-35097,-32935,-32834
782,-32931,-32926,-32840
783,-29389,-32831,-32625
784,-31967,-32776,-32583
785,-34468,-32805,-32701
786,-31269,-32850,-32612
787,-29327,-32701,-32406
788,-30407,-32545,-32282
789,-28816,-32389,-32065
790,-32621,-32433,-32100
791,-33591,-32454,-32193
792,-32094,-32396,-32187
793,-31700,-32369,-32156
794,-31662,-32325,-32125
795,-32396,-32320,-32142
796,-29793,-32151,-31995
797,-30342,-32107,-31892
798,-30767,-32131,-31822
799,-33028,-32113,-31897
800,-32640,-32051,-31944
801,-32546,-32127,-31981
802,-28977,-31953,-31794
803,-32065,-31849,-31810
804,-29033,-31719,-31637
805,-31252,-31632,-31613
806,-28193,-31441,-31399
807,-30012,-31447,-31312
808,-31908,-31496,-31350
809,-29923,-31373,-31260
810,-29183,-31284,-31131
811,-28909,-31141,-30992
812,-28908,-31101,-30862
813,-28697,-30901,-30726
814,-27836,-30742,-30546
815,-32554,-30841,-30671
816,-29343,-30759,-30588
817,-31884,-30678,-30669
818,-31073,-30672,-30694
819,-26939,-30597,-30460
820,-29830,-30579,-30420
821,-29585,-30603,-30368
822,-32215,-30590,-30484
823,-27753,-30408,-30313
824,-30991,-30374,-30355
825,-31257,-30360,-30412
826,-26814,-30208,-30187
827,-26507,-30024,-29957
828,-27984,-29968,-29833
829,-26949,-29862,-29653
830,-28886,-29803,-29605
831,-25684,-29573,-29360
832,-29177,-29465,-29349
833,-31272,-29425,-29469
834,-28469,-29409,-29406
835,-25967,-29219,-29191
836,-29335,-29228,-29200
837,-26795,-29089,-29050
838,-25539,-29006,-28831
839,-26759,-28904,-28701
840,-29962,-28844,-28780
841,-27125,-28756,-28677
842,-28100,-28722,-28641
843,-25720,-28623,-28458
844,-25235,-28508,-28257
845,-30046,-28550,-28368
846,-28405,-28568,-28371
847,-28099,-28429,-28354
848,-25381,-28305,-28168
849,-23848,-28054,-27898
850,-28390,-27970,-27929
851,-26914,-27969,-27865
852,-24871,-27814,-27678
853,-23230,-27615,-27400
854,-27489,-27468,-27406
855,-27373,-27456,-27404
856,-26912,-27328,-27373
857,-26118,-27168,-27294
858,-25086,-27114,-27156
859,-24447,-27049,-26987
860,-24671,-26946,-26842
861,-26567,-26934,-26825
862,-25668,-26833,-26753
863,-22041,-26720,-26458
864,-25029,-26590,-26369
865,-24104,-26366,-26227
866,-26959,-26319,-26273
867,-22214,-26201,-26019
868,-27042,-26130,-26083
869,-24181,-26048,-25965
870,-24969,-26030,-25902
871,-23594,-25931,-25758
872,-26090,-25810,-25779
873,-26210,-25782,-25806
874,-25690,-25707,-25798
875,-21153,-25564,-25508
876,-23309,-25504,-25371
877,-25846,-25372,-25400
878,-21602,-25160,-25163
879,-22060,-24971,-24969
880,-22437,-24879,-24811
881,-19389,-24740,-24472
882,-21690,-24530,-24298
883,-23341,-24419,-24238
884,-21802,-24323,-24086
885,-24400,-24359,-24106
886,-21295,-24166,-23930
887,-23270,-24038,-23889
888,-19298,-23800,-23602
889,-21579,-23658,-23475
890,-23065,-23595,-23450
891,-19598,-23443,-23209
892,-20330,-23307,-23029
893,-18933,-23069,-22773
894,-22306,-22964,-22744
895,-17634,-22826,-22424
896,-20613,-22688,-22311
897,-19427,-22542,-22131
898,-19986,-22324,-21997
899,-19441,-22237,-21837
900,-20412,-22030,-21748
901,-19469,-21883,-21606
902,-17368,-21645,-21341
903,-21497,-21580,-21351
904,-20328,-21400,-21287
905,-18398,-21156,-21106
906,-17907,-20912,-20906
907,-15450,-20734,-20565
908,-18285,-20577,-20423
909,-20486,-20410,-20427
910,-15939,-20233,-20146
911,-16845,-20070,-19940
912,-15378,-19849,-19655
913,-17522,-19791,-19521
914,-15741,-19605,-19285
915,-14957,-19343,-19015
916,-17440,-19207,-18916
917,-17234,-18983,-18811
918,-18339,-18890,-18782
919,-18798,-18751,-18783
920,-14326,-18595,-18504
921,-12802,-18321,-18148
922,-17975,-18162,-18137
923,-12379,-17936,-17777
924,-15648,-17790,-17644
925,-16360,-17710,-17564
926,-17351,-17555,-17550
927,-12621,-17398,-17242
928,-16046,-17255,-17167
929,-13867,-17082,-16961
930,-15093,-16929,-16844
931,-15188,-16796,-16741
932,-12636,-16553,-16484
933,-14801,-16407,-16379
934,-11403,-16220,-16068
935,-14928,-16015,-15997
936,-14187,-15823,-15884
937,-12261,-15632,-15657
938,-12052,-15449,-15432
939,-9584,-15265,-15067
940,-11512,-15054,-14844
941,-11587,-14775,-14641
942,-12948,-14682,-14535
943,-9448,-14451,-14217
944,-11036,-14315,-14018
945,-10050,-14082,-13770
946,-10783,-13927,-13584
947,-10993,-13803,-13422
948,-12569,-13651,-13368
949,-8229,-13369,-13047
950,-8328,-13056,-12752
951,-7383,-12700,-12417
952,-9480,-12548,-12233
953,-12279,-12532,-12236
954,-9124,-12255,-12041
955,-9356,-12161,-11874
956,-10118,-11988,-11764
957,-9767,-11782,-11639
958,-6209,-11434,-11300
959,-9400,-11333,-11181
960,-5271,-10996,-10812
961,-9037,-10845,-10701
962,-6904,-10590,-10463
963,-7378,-10346,-10271
964,-10320,-10273,-10274
965,-7326,-10040,-10089
966,-4753,-9832,-9756
967,-7340,-9595,-9605
968,-6941,-9368,-9438
969,-4921,-9139,-9156
970,-3872,-8883,-8826
971,-3131,-8682,-8470
972,-7649,-8561,-8419
973,-6856,-8413,-8321
974,-3863,-8129,-8042
975,-3661,-7948,-7768
976,-7353,-7833,-7742
977,-6755,-7730,-7681
978,-4185,-7524,-7462
979,-5036,-7338,-7311
980,-3408,-7052,-7067
981,-1223,-6833,-6701
982,-5203,-6735,-6608
983,-3187,-6604,-6394
984,-1547,-6356,-6091
985,-1919,-6032,-5830
986,-1297,-5788,-5547
987,-1464,-5541,-5292
988,-2414,-5300,-5112
989,-4450,-5134,-5071
990,512,-4924,-4722
991,165,-4625,-4416
992,-3330,-4564,-4348
993,-1828,-4339,-4191
994,-410,-4136,-3955
995,-3463,-4014,-3924
996,837,-3665,-3626
997,-3203,-3536,-3600
998,-3201,-3488,-3575
999,-2889,-3349,-3532
